DEBUG - 2024-09-01 22:01:41,915 - Watching dir C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\allauth\socialaccount\providers\yandex\locale with glob **/*.mo. 

DEBUG - 2024-09-01 22:01:41,915 - Watching dir C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\django_apscheduler\locale with glob **/*.mo. 

DEBUG - 2024-09-01 22:01:41,915 - Watching dir C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\rest_framework\locale with glob **/*.mo. 

DEBUG - 2024-09-01 22:01:41,915 - Watching dir C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\drf_spectacular\locale with glob **/*.mo. 

DEBUG - 2024-09-01 22:01:41,916 - Watching dir C:\Users\Igor\Projects\online_store\locale with glob **/*.mo. 

DEBUG - 2024-09-01 22:01:42,742 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\django\contrib\sessions\base_session.py first seen with mtime 1716712066.1054194 

DEBUG - 2024-09-01 22:01:42,743 - File C:\Users\Igor\AppData\Local\Programs\Python\Python312\Lib\getpass.py first seen with mtime 1701955214.0 

DEBUG - 2024-09-01 22:01:42,743 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\django\contrib\postgres\forms\__init__.py first seen with mtime 1716712065.1561608 

DEBUG - 2024-09-01 22:01:42,743 - File C:\Users\Igor\AppData\Local\Programs\Python\Python312\Lib\sysconfig.py first seen with mtime 1701955214.0 

DEBUG - 2024-09-01 22:01:42,743 - File C:\Users\Igor\AppData\Local\Programs\Python\Python312\DLLs\unicodedata.pyd first seen with mtime 1701955266.0 

DEBUG - 2024-09-01 22:01:42,744 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\django\db\models\lookups.py first seen with mtime 1716712067.724454 

DEBUG - 2024-09-01 22:01:42,744 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\django\utils\decorators.py first seen with mtime 1716712068.1818967 

DEBUG - 2024-09-01 22:01:42,744 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\urllib3\util\ssltransport.py first seen with mtime 1716712049.6666906 

DEBUG - 2024-09-01 22:01:42,745 - File C:\Users\Igor\AppData\Local\Programs\Python\Python312\DLLs\_multiprocessing.pyd first seen with mtime 1701955266.0 

DEBUG - 2024-09-01 22:01:42,745 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\django\db\models\indexes.py first seen with mtime 1716712067.7211344 

DEBUG - 2024-09-01 22:01:42,745 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\django\db\migrations\state.py first seen with mtime 1716712067.681056 

DEBUG - 2024-09-01 22:01:42,745 - File C:\Users\Igor\AppData\Local\Programs\Python\Python312\DLLs\_bz2.pyd first seen with mtime 1701955266.0 

DEBUG - 2024-09-01 22:01:42,746 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\django\http\response.py first seen with mtime 1716712068.0237644 

DEBUG - 2024-09-01 22:01:42,746 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\markdown\__init__.py first seen with mtime 1719203405.676926 

